category,paperid,date,num_authors,title
ecology,017061,2015/03/25,1,Exploring the effects of high concentration of glucose on soil microbial community: An experimental study using the soil of North Bangalore
ecology,016105,2015/03/05,5,Detecting Signals of Seasonal Influenza Severity through Age Dynamics
ecology,014456,2015/02/25,4,Disturbance opens recruitment sites for bacterial colonization in activated sludge
ecology,002634,2015/02/24,10,mangal - making ecological network analysis simple
ecology,015453,2015/02/19,4,Where the elements go when it rains: carbon and nutrient stocks of soil amended with stabilised organic matter
ecology,316430,2018/05/07,2,Habitat heterogeneity reduces the richness of ant species by increasing abundance of the local dominant species
ecology,315424,2018/05/07,8,Operationalizing ecological connectivity in spatial conservation planning with Marxan Connect
ecology,165712,2018/05/06,2,Optimal Point Process Filtering for Birth-Death Model Estimation
ecology,315481,2018/05/05,7,Spatial variation in exploited metapopulations obscures risk of collapse
ecology,040204,2018/05/04,12,Fluctuations in populations of subsurface methane oxidizers in coordination with changes in electron acceptor availability
ecology,315010,2018/05/04,6,Uncovering indirect interactions in bipartite ecological networks
ecology,315101,2018/05/04,2,Akaike information criteria and predictive geographical accuracy are not related in ecological niche modeling
ecology,313239,2018/05/03,4,The mechanics of predator-prey interactions: first principles of physics predict predator-prey size ratios
ecology,243923,2018/05/03,11,Testing the phylogenetic gambit: how much functional diversity can we reliably conserve if we prioritize phylogenetic diversity?
ecology,313650,2018/05/03,10,Water motion as a transformation mechanism of algal communities structure in Lake Baikal
ecology,008508,2014/09/19,2,Quantifying and understanding reproductive allocation schedules in plants: a lifetime of decisions
ecology,003657,2014/09/02,4,Exploring the spatially explicit predictions of the Maximum Entropy Theory of Ecology
ecology,004887,2014/09/02,2,"Pushed Beyond the Brink: Allee Effects, Environmental Stochasticity, and Extinction"
ecology,008524,2014/08/28,5,Nutritional aspects of honey bee-collected pollen and constraints on colony development in the eastern Mediterranean
ecology,007757,2014/08/08,9,Mapping migration in a songbird using high-resolution genetic markers
ecology,007740,2014/08/08,12,Seasonality dynamics of avian influenza occurrences in Central and West Africa
ecology,007732,2014/08/07,2,Spatial distribution and seasonal fluctuations of Drosophila on Santa Catalina Island with an emphasis on the repleta species group
ecology,007617,2014/08/07,4,"The Impacts of Historical Barriers on Floristic Patterns of Plant Groups with Different Dispersal Abilities in the Ryukyu Archipelago, Japan"
ecology,007625,2014/08/03,5,"Comparative studies on Architectural Stratification and Woody Species Diversity in Subtropical Evergreen Broadleaf Forests Along a Latitudinal Thermal Gradient of the Ryukyu Archipelago, Japan"
ecology,007575,2014/07/29,1,ResistanceGA: An R package for the optimization of resistance surfaces using genetic algorithms
ecology,034801,2016/02/17,9,Microbial contributions to subterranean methane sinks
ecology,014852,2016/02/17,3,After the games are over: life-history trade-offs drive dispersal attenuation following range expansion
ecology,039875,2016/02/17,2,Validation of a habitat suitability index for oyster restoration
ecology,039453,2016/02/11,3,Intriguing desnity dependence but problematic birth rates in greaver et al.'s study of a black rhinoeros population.
ecology,017178,2016/02/11,3,Using heterogeneity in the population structure of U.S. swine farms to compare transmission models for porcine epidemic diarrhoea
ecology,039073,2016/02/09,6,Quantifying pollen-vegetation relationships to reconstruct ancient forests using 19th-century forest composition and pollen data
ecology,019935,2016/02/07,3,Spatial extent of neighboring plants influences the strength of associational effects on mammal herbivory. Insights from a meta-analysis
ecology,037051,2016/01/18,11,The Effect of Anthropogenic Land Cover Change on Pollen-Vegetation Relationships in the American Midwest
ecology,030916,2016/01/16,3,Evidence for the priming effect in a planktonic estuarine microbial community
ecology,034553,2016/01/15,5,Small lakes in big landscape: External drivers of littoral ecosystem in high elevation lakes
ecology,128033,2017/04/17,2,Burrow Morphology of Genus Ocypode (Brachyura: Decapoda: Ocypodidae) Along the Coast of Karachi
ecology,063735,2017/04/14,15,"Detecting the impact of temperature on transmission of Zika, dengue and chikungunya using mechanistic models"
ecology,126821,2017/04/12,2,"Simultaneous Modelling Of Movement, Measurement Error, And Observer Dependence In Double-Observer Distance Sampling Surveys"
ecology,059691,2017/04/10,1,Meta population modelling of narwhals in East Canada and West Greenland - 2017
ecology,046946,2017/04/09,1,Bias in community-weighted mean analysis of plant functional traits and species indicator values
ecology,125666,2017/04/08,2,Elucidating dispersal ecology of reclusive species through genetic analyses of parentage and relatedness: the island night lizard (Xantusia riversiana) as a case study.
ecology,125377,2017/04/07,3,Spatially-induced nestedness in a neutral model of phage-bacteria networks
ecology,125302,2017/04/07,14,Linking Dendroecology And Association Genetics: Stress Responses Archived In Tree Rings Associate With SNP Genotypes In Abies alba (Mill.)
ecology,073577,2017/04/07,4,An efficient extension of N-mixture models for multi-species abundance estimation
ecology,124784,2017/04/06,3,Predator-induced shell plasticity in mussels hinders predation by drilling snails
ecology,435453,2018/10/05,5,Variable Effects on Growth and Defence Traits for Plant Ecotypic Differentiation and Phenotypic Plasticity along Elevation Gradients
ecology,436410,2018/10/05,2,Would conserving natural land cover in landscapes conserve biodiversity?
ecology,424093,2018/10/04,11,A systematic review and meta-analysis of the human blood index of the major African malaria vectors
ecology,432427,2018/10/03,4,"Nutrient acquisition, rather than stress response over diel cycles, drives microbial transcription in a dessicated Namib Desert soil"
ecology,434134,2018/10/03,6,"Forest quality, forest area and the importance of beta-diversity for protecting Borneo's beetle biodiversity"
ecology,431262,2018/10/03,2,Andaman mangrove sediments: source of nutrients and sink of heavy metals
ecology,434084,2018/10/03,9,Thermal acclimation of leaf respiration consistent with optimal plant function
ecology,433987,2018/10/03,3,Elevated trace elements in Posidonia oceanica and Cymodocea nodosa at six Mediterranean volcanic seeps
ecology,434142,2018/10/03,2,Effects of radiofrequency electromagnetic radiation (RF-EMF) on honey bee queen development and mating success
ecology,434282,2018/10/03,4,Plasmid transfer is biased towards close kin in bacteria from natural populations.
ecology,044305,2016/08/31,5,Estimating dispersal kernels using genetic parentage data
ecology,072108,2016/08/30,2,Microclimate and radiant energy measurements using a novel device for natural resource monitoring
ecology,071993,2016/08/29,2,How ecological networks evolve
ecology,060988,2016/08/27,3,The validity of pairwise models in predicting community dynamics
ecology,071126,2016/08/23,3,Effects of plant evolution on nutrient cycling couple aboveground and belowground processes
ecology,070789,2016/08/23,3,Using null models to infer microbial co-occurrence networks
ecology,070847,2016/08/22,5,Population dynamics of Arabis alpina in the French Alps: evidence for demographic compensation?
ecology,070771,2016/08/22,6,"Thousands of primer-free, high-quality, full-length SSU rRNA sequences from all domains of life"
ecology,070532,2016/08/21,5,A framework to assess the contribution of bioaerosols to the outcome of meteorological contexts favorable for rainfall
ecology,036400,2016/08/19,7,Temperature regimes impact coral assemblages along environmental gradients on lagoonal reefs in Belize
ecology,236687,2017/12/20,5,The compound topology of a continent-wide interaction network explained by an integrative hypothesis of specialization
ecology,235705,2017/12/18,2,Biodiversity loss under future global socio-economic and climate scenarios
ecology,233759,2017/12/15,4,Whole genome data reveal the complex history of a diverse ecological community
ecology,223941,2017/12/14,14,Demographic causes of adult sex ratio variation and their consequences for parental cooperation
ecology,233742,2017/12/14,5,Selective effects of temperature on body mass depend on trophic interactions and network position
ecology,233916,2017/12/14,4,A temperature dependent trophic cascade modifies temperature dependence of ecosystem function
ecology,233478,2017/12/13,6,The assessment of fishery status depends on the condition of fish habitats
ecology,232934,2017/12/12,8,"Who is the host of the host-associated microbiome? Colony-level dynamics overshadow individual-level characteristics in the fur microbiome of a social mammal, the Egyptian fruit-bat"
ecology,191130,2017/12/11,3,Forecasting biodiversity in breeding birds using best practices
ecology,231688,2017/12/11,7,Microhabitats shape diversity-productivity relationships in freshwater bacterial communities
ecology,247908,2018/06/12,4,Nonlinear averaging of thermal experience predicts population growth rates in a thermally variable environment
ecology,338699,2018/06/12,2,Will the Illinois chorus frog (Pseudacris streckeri illinoensis) survive in Arkansas? A case study of a secretive species in need of protection
